site_code,sample_id,site_id,day,month,year,Date,day_of_year,country,season,Latitude,Longitude,Heavily_modified,river_type,EQR,EQC,spp_richness,Simp,shannonsH,EvenJ,E10,abundance,S_PIE,turnover,turnover_app,turnover_disapp,spp_rich_rare,ept_spp_richness,ept_abundance,crustacea_spp_richness,crustacea_abundance,diptera_spp_richness,diptera_abundance,mollusc_spp_richness,mollusc_abundance,insect_spp_richness,insect_abundance,annelid_spp_richness,annelid_abundance,FRic,FEve,FDis,FRed,F_turnover
LTR79_2010,LTR79_2010_12.10.2010,LTR79,12,10,2010,12.10.2010,285,Lithuania,autumn,56.2862,21.5012,No,3,0.33,Poor,9,0.83,1.956906756,0.890626646,0.217434084,20,7.916666667,NA,NA,NA,9,0,0,0,0,2,5,3,3,5,16,1,1,0.004806979,0.765316224,0.222086581,0.255968856,NA
LTR79_2011,LTR79_2011_13.9.2011,LTR79,13,9,2011,13.9.2011,256,Lithuania,autumn,56.2862,21.5012,No,3,0.56,Moderate,20,0.660469687,1.77158092,0.591368239,0.088579046,442,2.958294127,0.884615385,0.653846154,0.230769231,7.08513815,4,67,2,43,1,250,5,22,10,353,3,24,0.048961937,0.435054621,0.19865721,0.367574659,0.096774194
LTR79_2012,LTR79_2012_11.9.2012,LTR79,11,9,2012,11.9.2012,255,Lithuania,autumn,56.2862,21.5012,No,3,0.53,Moderate,22,0.857063609,2.400716903,0.776669017,0.109123496,104,7.428571429,0.8,0.428571429,0.371428571,9.54404385,6,15,1,11,2,25,5,16,13,47,3,30,0.065423713,0.674652581,0.238571125,0.322304937,0.080645161
LTR79_2013,LTR79_2013_18.9.2013,LTR79,18,9,2013,18.9.2013,261,Lithuania,autumn,56.2862,21.5012,No,3,0.56,Moderate,27,0.930280957,2.889157743,0.876608237,0.107005842,186,15.45822102,0.833333333,0.476190476,0.357142857,11.97059291,7,53,1,22,5,34,7,43,16,95,3,26,0.080132625,0.551249961,0.262644269,0.347831135,0.016129032
LTR79_2014,LTR79_2014_14.10.2014,LTR79,14,10,2014,14.10.2014,287,Lithuania,autumn,56.2862,21.5012,No,3,0.4,Moderate,7,0.673828125,1.402299023,0.720639143,0.200328432,32,3.284768212,0.96969697,0.181818182,0.787878788,5.495831754,1,1,0,0,0,0,2,12,2,2,3,18,0.000083,0.497756991,0.277966969,0.277455409,0.129032258
LTR79_2015,LTR79_2015_16.9.2015,LTR79,16,9,2015,16.9.2015,259,Lithuania,autumn,56.2862,21.5012,No,3,0.53,Moderate,29,0.933400364,2.950842253,0.87632403,0.101753181,354,15.63588589,0.909090909,0.787878788,0.121212121,12.13631756,8,107,2,23,3,82,7,47,16,235,4,49,0.088049526,0.547240252,0.215554361,0.364318156,0.131147541
LTR79_2016,LTR79_2016_13.9.2016,LTR79,13,9,2016,13.9.2016,257,Lithuania,autumn,56.2862,21.5012,No,3,0.66,Good,22,0.925296158,2.780919703,0.899670498,0.126405441,298,13.96875,0.756097561,0.292682927,0.463414634,11.4036677,8,111,0,0,3,46,5,34,15,234,2,30,0.092156033,0.683299967,0.224061906,0.349716996,0.048387097
LTR79_2017,LTR79_2017_5.10.2017,LTR79,5,10,2017,5.10.2017,278,Lithuania,autumn,56.2862,21.5012,No,3,0.52,Moderate,21,0.875046483,2.419878063,0.794830097,0.115232289,726,8.081032947,0.771428571,0.371428571,0.4,9.158802134,4,80,2,146,2,193,7,170,10,311,2,99,0.064854312,0.634911662,0.258022801,0.336777034,0
LTR79_2020,LTR79_2020_15.9.2020,LTR79,15,9,2020,15.9.2020,259,Lithuania,autumn,56.2862,21.5012,No,3,0.77,Good,50,0.921869957,2.948651739,0.7537409,0.058973035,4599,12.83210289,0.775862069,0.637931034,0.137931034,11.55216904,14,1728,0,0,9,946,11,800,32,3422,6,356,0.266601344,0.435979173,0.187912068,0.365407378,0
LTR82_2010,LTR82_2010_7.10.2010,LTR82,7,10,2010,7.10.2010,280,Lithuania,autumn,56.3953,22.2333,No,5,0.65,Good,26,0.924431537,2.844022636,0.872909259,0.109385486,476,13.58284272,NA,NA,NA,22.29539884,9,176,1,1,3,66,6,122,16,295,3,58,0.064305591,0.473579189,0.202853964,0.360430834,NA
LTR82_2012,LTR82_2012_27.9.2012,LTR82,27,9,2012,27.9.2012,271,Lithuania,autumn,56.3953,22.2333,No,5,0.83,Very Good,36,0.9002418,2.723227076,0.759930985,0.075645197,508,10.20589634,0.734693878,0.469387755,0.265306122,25.61629278,15,199,1,2,4,56,4,61,26,421,5,24,0.157693928,0.575485336,0.168578565,0.356309921,0.032258065
LTR82_2013,LTR82_2013_30.9.2013,LTR82,30,9,2013,30.9.2013,273,Lithuania,autumn,56.3953,22.2333,No,5,0.75,Good,31,0.9375,3.024701211,0.880813186,0.097571007,152,17.76470588,0.511111111,0.2,0.311111111,31,9,35,1,1,3,7,6,44,20,87,4,20,0.109531629,0.634125264,0.166800075,0.326489674,0.016129032
LTR82_2014,LTR82_2014_17.9.2014,LTR82,17,9,2014,17.9.2014,260,Lithuania,autumn,56.3953,22.2333,No,5,0.58,Moderate,27,0.936817231,2.936670429,0.891024207,0.108765571,665,16.1885907,0.619047619,0.261904762,0.357142857,22.61365695,5,160,1,19,2,51,9,210,12,314,5,122,0.099270868,0.505656326,0.188303492,0.342053737,0.016129032
LTR82_2015,LTR82_2015_7.10.2015,LTR82,7,10,2015,7.10.2015,280,Lithuania,autumn,56.3953,22.2333,No,5,0.79,Good,40,0.919121508,2.847100937,0.771806445,0.071177523,552,12.62460568,0.66,0.46,0.2,26.43277438,12,184,1,60,5,18,5,41,27,338,6,111,0.158140795,0.542700923,0.246489034,0.309172797,0
LTR82_2017,LTR82_2017_24.10.2017,LTR82,24,10,2017,24.10.2017,297,Lithuania,autumn,56.3953,22.2333,No,5,0.61,Good,28,0.910735101,2.802437693,0.841016115,0.10008706,367,11.52385038,0.807017544,0.298245614,0.50877193,25.57310063,6,127,2,42,7,48,7,105,15,193,4,27,0.109411362,0.657944199,0.235700317,0.339522134,0
LTR82_2019,LTR82_2019_3.10.2019,LTR82,3,10,2019,3.10.2019,276,Lithuania,autumn,56.3953,22.2333,No,5,0.5,Moderate,19,0.764625422,1.783850046,0.605836989,0.093886845,2217,4.254784484,0.763157895,0.263157895,0.5,12.56830843,3,589,1,149,3,448,4,95,11,1120,3,853,0.058958279,0.28449106,0.185279621,0.351508005,0
LTR82_2020,LTR82_2020_19.10.2020,LTR82,19,10,2020,19.10.2020,293,Lithuania,autumn,56.3953,22.2333,No,5,0.48,Moderate,26,0.856198951,2.371510601,0.727882238,0.091211946,814,7.005356311,0.636363636,0.424242424,0.212121212,18.85681521,5,108,2,37,4,190,8,229,12,315,4,233,0.085791762,0.478203859,0.237499425,0.355825584,0
LTR86_2010,LTR86_2010_27.9.2010,LTR86,27,9,2010,27.9.2010,270,Lithuania,autumn,56.2289,24.4075,No,5,0.54,Moderate,15,0.744084773,1.824282698,0.673651728,0.121618847,83,4.051190476,NA,NA,NA,15,3,39,1,2,0,0,3,3,9,76,2,2,0.024241718,0.566998648,0.156432596,0.383096753,NA
LTR86_2012,LTR86_2012_24.9.2012,LTR86,24,9,2012,24.9.2012,268,Lithuania,autumn,56.2289,24.4075,No,5,0.54,Moderate,29,0.827807237,2.309333212,0.685812393,0.07963218,262,5.916421526,0.705882353,0.558823529,0.147058824,17.37900919,5,49,2,31,4,96,6,20,17,186,4,25,0.102305312,0.546678791,0.20289902,0.361517561,0.050847458
LTR86_2013,LTR86_2013_24.9.2013,LTR86,24,9,2013,24.9.2013,267,Lithuania,autumn,56.2289,24.4075,No,5,0.55,Moderate,25,0.907166344,2.684272356,0.833916094,0.107370894,149,11.5334728,0.615384615,0.256410256,0.358974359,20.40389825,6,55,2,18,2,16,5,20,15,105,3,6,0.073255952,0.541550361,0.221833461,0.336630555,0.05
LTR86_2014,LTR86_2014_24.9.2014,LTR86,24,9,2014,24.9.2014,267,Lithuania,autumn,56.2289,24.4075,No,5,0.56,Moderate,27,0.869230769,2.558056457,0.776147777,0.094742832,130,8.0625,0.594594595,0.324324324,0.27027027,21.94259957,7,20,2,29,2,38,4,14,18,72,3,15,0.168534002,0.619481693,0.240419158,0.332701778,0.048387097
LTR86_2015,LTR86_2015_28.9.2015,LTR86,28,9,2015,28.9.2015,271,Lithuania,autumn,56.2289,24.4075,No,5,0.5,Moderate,21,0.843743151,2.241250108,0.736158184,0.106726196,117,6.712166172,0.588235294,0.205882353,0.382352941,17.34036462,4,19,2,17,2,32,5,10,12,83,2,7,0.089887655,0.584537165,0.237052863,0.318406927,0.048387097
LTR86_2016,LTR86_2016_26.9.2016,LTR86,26,9,2016,26.9.2016,270,Lithuania,autumn,56.2289,24.4075,No,5,0.48,Moderate,30,0.866442767,2.579010792,0.758265547,0.085967026,199,7.741060904,0.542857143,0.4,0.142857143,21.05179832,7,73,2,33,1,17,9,49,17,103,2,14,0.126014813,0.579893904,0.213249094,0.340205164,0.033333333
LTR86_2017,LTR86_2017_16.10.2017,LTR86,16,10,2017,16.10.2017,289,Lithuania,autumn,56.2289,24.4075,No,5,0.38,Poor,11,0.846141582,2.037163728,0.849563261,0.185196703,112,6.838283828,0.948717949,0.230769231,0.717948718,10.2222766,1,28,0,0,0,0,3,24,5,41,3,47,0.004115575,0.607436243,0.24922931,0.316332563,0.096774194
LTR86_2020,LTR86_2020_21.9.2020,LTR86,21,9,2020,21.9.2020,265,Lithuania,autumn,56.2289,24.4075,No,5,0.36,Poor,14,0.380154388,1.031573349,0.390887055,0.073683811,491,1.615326771,0.863636364,0.5,0.363636364,9.895219823,1,16,0,0,1,9,9,69,3,31,2,391,0.010675162,0.644348987,0.101592837,0.290744901,0.112903226
LTR88_2010,LTR88_2010_5.10.2010,LTR88,5,10,2010,5.10.2010,278,Lithuania,autumn,56.3422,23.6155,Yes,1,0.42,Moderate,7,0.791766137,1.684920923,0.865878069,0.240702989,149,4.928922664,NA,NA,NA,6.438125426,2,47,1,21,1,44,0,0,5,104,1,24,0.000011,0.495672824,0.244393456,0.386818065,NA
LTR88_2012,LTR88_2012_11.9.2012,LTR88,11,9,2012,11.9.2012,255,Lithuania,autumn,56.3422,23.6155,Yes,1,0.58,Good,17,0.823746195,2.087447623,0.736777422,0.122791037,158,5.847713343,0.857142857,0.666666667,0.19047619,13.02778598,5,58,2,42,3,33,0,0,13,103,2,13,0.015503692,0.53293558,0.236826458,0.343708271,0.133333333
LTR88_2013,LTR88_2013_16.10.2013,LTR88,16,10,2013,16.10.2013,289,Lithuania,autumn,56.3422,23.6155,Yes,1,0.43,Moderate,11,0.759834519,1.850920954,0.771893992,0.168265541,166,4.245195288,0.833333333,0.291666667,0.541666667,10.12389377,4,39,2,78,0,0,2,20,5,48,2,20,0.001116473,0.548353237,0.244894307,0.36632277,0.166666667
LTR88_2014,LTR88_2014_23.9.2014,LTR88,23,9,2014,23.9.2014,266,Lithuania,autumn,56.3422,23.6155,Yes,1,0.42,Moderate,14,0.886444092,2.383797218,0.903276026,0.17027123,256,9.084330643,0.684210526,0.421052632,0.263157895,13.22769098,4,94,1,29,1,5,3,44,7,114,3,69,0.015743181,0.652446063,0.244119571,0.348150133,0.083333333
LTR88_2015,LTR88_2015_21.10.2015,LTR88,21,10,2015,21.10.2015,294,Lithuania,autumn,56.3422,23.6155,Yes,1,0.48,Moderate,11,0.820791893,1.902099952,0.793237292,0.172918177,73,5.959183673,0.80952381,0.333333333,0.476190476,10.51255708,2,16,2,30,2,2,0,0,7,22,2,21,0.004728146,0.425361922,0.226757532,0.329471305,0.081967213
LTR88_2016,LTR88_2016_27.11.2016,LTR88,27,11,2016,27.11.2016,332,Lithuania,autumn,56.3422,23.6155,Yes,1,0.43,Moderate,11,0.670208,1.425965685,0.59467388,0.129633244,250,3.057165308,0.777777778,0.388888889,0.388888889,8.003621369,2,4,2,95,1,108,1,17,7,135,1,3,0.012631927,0.486769766,0.18238451,0.332535009,0.177419355
LTR88_2017,LTR88_2017_14.11.2017,LTR88,14,11,2017,14.11.2017,318,Lithuania,autumn,56.3422,23.6155,Yes,1,0.44,Moderate,6,0.773645546,1.605938877,0.896291553,0.267656479,66,4.663043478,0.692307692,0.153846154,0.538461538,6,2,10,2,37,0,0,1,12,2,10,1,7,0,0.804719806,0.160938802,0.357293354,0.24137931
LTR88_2020,LTR88_2020_26.10.2020,LTR88,26,10,2020,26.10.2020,300,Lithuania,autumn,56.3422,23.6155,Yes,1,0.51,Good,13,0.838702211,2.083650342,0.812355353,0.160280796,161,6.407960199,0.733333333,0.6,0.133333333,10.88473215,1,43,2,29,0,0,4,14,5,67,2,51,0.015436176,0.733885216,0.266420439,0.306237667,0.254237288
LTR92_2010,LTR92_2010_27.9.2010,LTR92,27,9,2010,27.9.2010,270,Lithuania,autumn,56.1721,24.6351,No,3,0.6,Good,18,0.924081633,2.718330014,0.940477642,0.151018334,35,20.51724138,NA,NA,NA,18,5,10,2,3,2,5,3,3,12,25,1,4,0.033810342,0.710667615,0.205340428,0.345349546,NA
LTR92_2012,LTR92_2012_24.9.2012,LTR92,24,9,2012,24.9.2012,268,Lithuania,autumn,56.1721,24.6351,No,3,0.7,Good,19,0.469976219,1.344833147,0.456736633,0.070780692,116,1.901368301,0.84375,0.4375,0.40625,8.936254625,9,15,1,84,1,1,0,0,14,24,4,8,0.035080919,0.722580787,0.146828278,0.535474137,0.098360656
LTR92_2013,LTR92_2013_23.9.2013,LTR92,23,9,2013,23.9.2013,266,Lithuania,autumn,56.1721,24.6351,No,3,0.57,Moderate,18,0.798781769,1.972027312,0.682274627,0.109557073,138,5.118029237,0.806451613,0.387096774,0.419354839,9.3678771,5,6,1,3,3,34,3,45,13,87,1,3,0.071287934,0.613665482,0.219992671,0.341522778,0.129032258
LTR92_2014,LTR92_2014_24.9.2014,LTR92,24,9,2014,24.9.2014,267,Lithuania,autumn,56.1721,24.6351,No,3,0.48,Moderate,13,0.624869927,1.597599404,0.622858069,0.122892262,62,2.74057971,0.892857143,0.357142857,0.535714286,9.702551784,2,4,1,4,0,0,3,8,9,50,0,0,0.013776676,0.599774783,0.148577871,0.38280293,0.120689655
LTR92_2015,LTR92_2015_28.9.2015,LTR92,28,9,2015,28.9.2015,271,Lithuania,autumn,56.1721,24.6351,No,3,0.63,Good,27,0.88292011,2.686520275,0.815125379,0.099500751,66,9.662162162,0.787878788,0.606060606,0.181818182,17.22083412,5,17,1,1,2,3,4,8,19,53,3,4,0.089680776,0.716174456,0.250658286,0.369876135,0.070175439
LTR92_2016,LTR92_2016_26.9.2016,LTR92,26,9,2016,26.9.2016,270,Lithuania,autumn,56.1721,24.6351,No,3,0.64,Good,23,0.878494943,2.443407349,0.779273435,0.106235102,164,8.612113402,0.717948718,0.307692308,0.41025641,12.20558369,7,35,0,0,2,41,3,11,17,127,3,26,0.064167359,0.560065757,0.213491377,0.33460544,0.112903226
LTR92_2017,LTR92_2017_13.10.2017,LTR92,13,10,2017,13.10.2017,286,Lithuania,autumn,56.1721,24.6351,No,3,0.63,Good,19,0.920976156,2.691826624,0.914206965,0.141675085,169,13.59770115,0.894736842,0.394736842,0.5,14.14317117,7,80,1,10,2,12,2,12,14,124,2,23,0.035689916,0.612043123,0.227281915,0.379213446,0.032258065
LTR92_2020,LTR92_2020_23.9.2020,LTR92,23,9,2020,23.9.2020,267,Lithuania,autumn,56.1721,24.6351,No,3,0.6,Good,31,0.913689986,2.822734078,0.821999009,0.091055938,675,11.77102199,0.863636364,0.568181818,0.295454545,15.16753017,5,121,2,155,6,192,5,71,22,399,2,50,0.138253806,0.442263631,0.246301926,0.363846154,0
