"name","aqem","taxon","aqem2","gen","sp","tachalt_low","tachalt_pie","tachalt_alt","tachaqua_egg","tachaqua_larva","tachaqua_nymph","tachaqua_adult","current_lib","current_lip","current_lrp","current_rlp","current_rhp","current_rhb","current_ind","tachcurr_null","tachcurr_slow","tachcurr_medium","tachcurr_fast","tachdisp_aquapass","tachdisp_aquaact","tachdisp_aerpass","tachdisp_aeract","tachfeed_abs","tachfeed_dpf","tachfeed_shr","tachfeed_scr","tachfeed_fif","tachfeed_pie","tachfeed_pre","tachfeed_par","feeding_gra","feeding_min","feeding_xyl","feeding_shr","feeding_gat","feeding_aff","feeding_pff","feeding_pre","feeding_par","feeding_oth","tachfood_mior","tachfood_detl1","tachfood_dpg1","tachfood_limi","tachfood_lima","tachfood_dag1","tachfood_lmic","tachfood_lmac","tachfood_vert","tachlifedur_less1","tachlifedur_gr1","tachloco_flr","tachloco_ssw","tachloco_wsw","tachloco_crw","tachloco_bur","tachloco_int","tachloco_tat","tachloco_pat","locomotion_sws","locomotion_swd","locomotion_bub","locomotion_spw","locomotion_ses","locomotion_oth","tachlongdist_cr","tachlongdist_er","tachlongdist_mr","tachlongdist_hr","tachlongdist_ep","tachlongdist_mp","tachlongdist_est","tachlongdist_out","tachsize_less0.25","tachsize_0.25to0.5","tachsize_0.5to1","tachsize_1to2","tachsize_2to4","tachsize_4to8","tachsize_gr8","microhab_arg","microhab_pel","microhab_psa","microhab_aka","microhab_lit","microhab_phy","microhab_pom","microhab_oth","tachph_less4","tachph_4to4.5","tachph_4.5to5","tachph_5to5.5","tachph_5.5to6","tachph_gr6","tachrepcyc_less1","tachrepcyc_one","tachrepcyc_gr1","tachrepro_ovo","tachrepro_fie","tachrepro_cie","tachrepro_fic","tachrepro_frc","tachrepro_vec","tachrepro_tec","tachrepro_ase","tachresist_egg","tachresist_coc","tachresist_hou","tachresist_did","tachresist_non","tachrespir_teg","tachrespir_gil","tachrespir_pls","tachrespir_spi","tachrespir_ves","tachsal_frw","tachsal_brw","tachsap_x","tachsap_o","tachsap_b","tachsap_a","tachsap_p","streamzone_euc","streamzone_hyc","streamzone_erh","streamzone_mrh","streamzone_hrh","streamzone_epo","streamzone_mpo","streamzone_hpo","streamzone_lit","streamzone_pro","tachsub_fbcp","tachsub_grvl","tachsub_sand","tachsub_silt","tachsub_macp","tachsub_micp","tachsub_twro","tachsub_odli","tachsub_mud","tachtemp_psy","tachtemp_the","tachtemp_eut","tachtransdist_rich","tachtransdist_bcsa","tachtransdist_ppdsa","tachtransdist_mapb","tachtransdist_tmpw","tachtransdist_lake","tachtransdist_gw","tachtroph_oli","tachtroph_meso","tachtroph_eu","adspan_less1wk","adspan_gr1wk","adspan_gr1mon","adspan_gr1yr","fmwing_less5","fmwing_5to10","fmwing_10to15","fmwing_15to20","fmwing_20to30","fmwing_30to40","fmwing_40to50","fmwing_gr50","wingpair_no","wingpair_1hind","wingpair_1elhe","wingpair_2","wing_pair_1halt","fecund_less100","fecund_100to1000","fecund_1000to3000","fecund_gr3000","drift_rare","drift_occ","drift_freq"
"LIMNIUS_VOLCKMARI_AD.",12094,"LIMNIUS VOLCKMARI AD.",12094,"LIMNIUS","VOLCKMARI AD.",3,1,0,3,3,0,2,0,0,0,0,1,0,0,0,3,3,2,2,1,0,2,0,0,1,3,0,0,0,0,8,0,0,1,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,3,1,0,0,4,0,1,0,0,0,0,0,10,0,0,1,3,3,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,1,6,3,0,0,0,1,1,2,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,1,3,3,0,0,3,0,0,3,3,0,0,0,0,1,3,5,1,0,0,0,0,2,3,3,1,3,0,0,0,0,1,0,3,3,3,0,0,0,0,0,3,2,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,3,NA,3,0,0,0,2,2,0
"LIMNOMYSIS_BENEDENI",8730,"LIMNOMYSIS BENEDENI",8730,"LIMNOMYSIS","BENEDENI",3,0,0,3,3,0,3,0,0,1,0,0,0,0,3,3,1,0,3,1,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,10,0,0,0,0,1,3,1,4,2,0,1,0,0,3,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,1,2,2,1,0,0,3,2,0,0,0,0,0,0,0,5,5,0,0,NA,NA,NA,NA,NA,NA,0,0,3,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,0,2,1,0,1,3,1,0,0,0,0,0,0,1,2,2,5,0,2,1,1,0,5,0,0,0,0,0,0,3,0,3,1,0,0,2,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"LIMONIIDAE_GEN._SP.",8483,"LIMONIIDAE GEN. SP.",8483,NA,NA,3,0.666666666666667,0.666666666666667,2,1.66666666666667,0,0,0,0,0,0,0,0,1,1,1.66666666666667,1.33333333333333,1,0.583333333333333,1,0.166666666666667,1,0,1.33333333333333,1.33333333333333,1,0,0,1.33333333333333,0,0,0,0,0,10,0,0,0,0,0,0.333333333333333,0.333333333333333,3,1,0.666666666666667,0,0,2,0,2,0,0,0,0,1.33333333333333,4,0,0,0,0,0,6.66666666666667,3.33333333333333,0,0,0.333333333333333,1,1,1,0.333333333333333,0.333333333333333,1,0,0,0.416666666666667,2.66666666666667,0.75,0.25,0.166666666666667,0,0,3,0,0,2,1,2,2,0.666666666666667,0.666666666666667,2,2.33333333333333,2,2,0,3,1,0,1,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,2.33333333333333,0.333333333333333,0,0,3,0,3,0.333333333333333,0,0.333333333333333,1,0.666666666666667,0,0,0.5,0.75,1,1.5,0.75,0,0,5.5,0,2,2,3,2,1.66666666666667,0,1,3,2,0.333333333333333,0.333333333333333,1.33333333333333,0,2.66666666666667,2,2,0,1,0,0.666666666666667,1.66666666666667,0,NA,NA,NA,NA,0.5,3,1.5,0.25,0.25,0,0,0,0,3,0,0,NA,3,0,0,0,2.75,1.5,0
"LITHAX_OBSCURUS",5894,"LITHAX OBSCURUS",5894,"LITHAX","OBSCURUS",1,2,2,3,3,3,0,0,0,0,0,1,0,0,0,0,3,1,1,1,1,2,0,0,2,3,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,3,7,0,2,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2,3,3,0,1.8,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,3,0,0,0,3,0,3,2,0,0,0,2,4,4,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,3,1,0,1,3,0,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,3,0,0
"LITHOGLYPHUS_NATICOIDES",5896,"LITHOGLYPHUS NATICOIDES",5896,"LITHOGLYPHUS","NATICOIDES",3,0,0,3,0,0,3,0,0,0,1,0,0,0,3,3,1,0,3,1,0,0,0,0,1,3,1,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,3,2,3,1,0,0,0,1,3,0,0,0,3,1,0,0,0,0,0,0,10,0,0,0,0,1,1,1,0,0,3,0,0,3,0,0,0,0,3,3,3,0,0,0,0,1,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,3,0,0,0,3,1,0,0,3,1,0,0,0,0,0,0,3,4,3,0,0,4,0,0,0,0,0,2,0,2,0,0,3,2,2,4,0,0,0,0,0,1,3,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,3,0,0,0,3,0,0
"LUMBRICULUS_SP.",5906,"LUMBRICULUS SP.",5906,"LUMBRICULUS","SP.",3,1,1,3,3,0,3,0,1,0,0,0,0,0,1,1,3,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,4,0,0,2,2,2,2,2,2,0,0,0,0,0,1.66666666666667,2,3,0.5,0,3,3,0,0,2,2,0,0,1,2,3,3,3,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,0,0,3,3,1,0,1,1,1,1,1,1,1,1,2,0,3,5,2,0,1,1,0,0,2,1,0,3,3,2,0,1,0,2,2,3,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,3,2,0,0,3,0,0
"LUMBRICULUS_VARIEGATUS",5907,"LUMBRICULUS VARIEGATUS",5907,"LUMBRICULUS","VARIEGATUS",3,1,1,3,3,0,3,0,1,0,0,0,0,0,1,1,3,3,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4,4,0,0,2,2,2,2,2,2,0,0,0,0,0,1.66666666666667,2,3,0.5,0,3,3,0,0,2,2,0,0,1,2,3,3,3,0,0,3,0,0,0,3,0,0,0,0,0,1,0,0,3,3,0,0,0,0,3,0,0,3,3,1,0,1,1,1,1,1,1,1,1,2,0,3,5,2,0,1,1,0,0,2,1,0,3,3,2,0,1,0,2,2,3,1,1,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,3,2,0,0,3,0,0
"LYMNAEA_SP.",5919,"LYMNAEA SP.",5919,"LYMNAEA","SP.",3,2,1,3,0,0,2,0,0,1,0,0,0,0,3,3,1,0,2,2,0,0,0,0,1,3,0,0,2,0,4,0,0,4,0,0,0,0,0,2,0,1,2,3,0,3,0,2,0,3,2,0,1,0,3,0,0,0,0,0,0,0,10,0,0,1,2,2,3,3,1,0,5,0,0,0,0,3,3,0,0,2,0,0,0,7,1,0,0,0,0,1,2,3,1,3,0,0,0,0,3,1,0,0,0,0,0,0,2,0,3,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,1,1,0,0,8,0,1,2,1,1,5,1,0,2,3,0,2,3,0,3,5,1,1,2,0,1,3,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,0,2,3,1,3,0,0
"LYMNAEA_STAGNALIS",5916,"LYMNAEA STAGNALIS",5916,"LYMNAEA","STAGNALIS",3,2,1,3,0,0,2,0,0,1,0,0,0,0,3,3,1,0,2,2,0,0,0,0,1,3,0,0,2,0,4,0,0,4,0,0,0,0,0,2,0,1,2,3,0,3,0,2,0,3,2,0,1,0,3,0,0,0,0,0,0,0,10,0,0,1,2,2,3,3,1,0,5,0,0,0,0,3,3,0,0,2,0,0,0,7,1,0,0,0,0,1,2,3,1,3,0,0,0,0,3,1,0,0,0,0,0,0,2,0,3,0,0,0,0,3,3,0,1,3,0,0,0,0,0,0,1,1,0,0,8,0,1,2,1,1,5,1,0,2,3,0,2,3,0,3,5,1,1,2,0,1,3,2,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,0,2,3,1,3,0,0
"LYMNAEIDAE_GEN._SP.",8428,"LYMNAEIDAE GEN. SP.",8428,NA,NA,3,1.6,0.6,3,0,0,2.2,0,0,1,0,0,0,0,2.6,1.8,0.8,0,2,1.28571428571429,0,0,0,0,1,3,0,0,0.4,0,4,0,0,2,3,0,0,0,0,1,0,0.4,2.4,3.2,2.2,1.4,0.6,0.6,0,2.85714285714286,1,0,0.4,0,3,0,0,0,0,0,0,0,10,0,0,0.6,1.4,1.6,1.8,2.6,1.2,0,3.6,0,0,0,1.42857142857143,2,0.857142857142857,0,0,3,0,0,2,3,1,1,0.2,0.4,0.8,1.4,1.8,2.8,0.285714285714286,2.14285714285714,1,0,0,0,3,0.2,0,0,0,0,0,0,1.4,0,3,0,0,0,0,3,1.6,0.2,1,2.8,1,0.2,0,0,2,1,1,1,1,0,4,0,2,1,0.4,0.4,4.2,0.8,0.4,0.4,2.8,0,0.4,3,0,2.8,3,1.2,1.4,0.6,0,0.4,2.4,1,0,0,2.75,1,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,0.5,2,2,0.5,3,0,0
"LYPE_REDUCTA",5921,"LYPE REDUCTA",5921,"LYPE","REDUCTA",3,1,0,3,3,3,0,0,0,0,0,0,0,1,1,3,1,0,1,1,1,1,0,0,0,3,1,0,0,0,8,0,2,0,0,0,0,0,0,0,0,2,3,1,0,0,1,0,0,3,0,0,0,0,2,0,0,3,1,0,0,0,3,7,0,2,2,2,2,1,0,1,1,0,0,3,1,0,0,0,0,0,0,0,0,10,0,0,1,1,1,1,2,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,1,0,1,3,1,0,0,1,4,2,1,1,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,3,0,3,1,0,0,1,0,0,2,2,2,2,0,0,1,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,3,0,0
"MESOVELIA_FURCATA",5966,"MESOVELIA FURCATA",5966,"MESOVELIA","FURCATA",3,0,0,1,2,0,2,0,0,1,0,0,0,0,3,1,0,0,0,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,5,2,0,3,0,1,4,0,1,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,1,1,3,0,0,3,0,0,1,0,0,3,0,0,3,0,0,1,0,0,0,0,3,0,3,2,0,1,2,1,0,0,0,0,0,0,0,1,0,9,0,2,0,0,0,4,0,1,0,1,0,0,3,0,1,3,0,0,0,0,1,2,1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,NA,0,3,0,0,3,0,0
"MICRASEMA_SETIFERUM_SSP.",19358,"MICRASEMA SETIFERUM SSP.",19358,"MICRASEMA","SETIFERUM SSP.",3,1,1,3,3,3,0,0,0,0,0,1,0,0,0,1,3,2,0,1,1,2,0,1,3,2,2,0,0,0,5,0,0,5,0,0,0,0,0,0,0,1,2,2,3,0,1,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,8,2,0,2,2,2,4,3,1,0,1,0,1,3,0,0,0,0,0,0,0,0,6,4,0,0,0,1,1,2,2,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2,0,0,0,3,0,1,3,2,0,0,0,0,0,2,7,1,0,0,0,0,4,1,0,0,4,0,0,1,0,3,0,3,2,2,1,1,0,0,0,3,1,0,0,3,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,3,2,0
"MICRASEMA_SP.",5986,"MICRASEMA SP.",5986,"MICRASEMA","SP.",3,1,1,3,3,3,0,0,0,0,0,1,0,0,0,1,3,2,0,1,1,2,0,1,3,2,2,0,0,0,5,0,0,5,0,0,0,0,0,0,0,1,2,2,3,0,1,0,0,2,1,0,0,0,3,0,0,1,0,0,0,0,8,2,0,2,2,2,4,3,1,0,1,0,1,3,0,0,0,0,0,0,0,0,6,4,0,0,0,1,1,2,2,3,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,3,3,2,0,0,0,3,0,1,3,2,0,0,0.133333333333333,0.733333333333333,2.6,3.53333333333333,2.46666666666667,0.266666666666667,0.0666666666666667,0.0666666666666667,0.133333333333333,0,4,1,0,0,4,0,0,1,0,3,0,3,2,2,1,1,0,0,0,3,1,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,2,0
"MICRONECTA_MINUTISSIMA",10344,"MICRONECTA MINUTISSIMA",10344,"MICRONECTA","MINUTISSIMA",3,1,0,3,3,0,3,0,0,1,0,0,0,0,2,1,1,0,3,1,0,0,0,0,3,2,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,2,0,3,0,0,3,0,0,0,3,2,0,0,0,0,0,5,0,5,0,0,0,0,1,1,0,0,0,2,3,1,0,0,0,0,0,3,2,3,1,0,1,0,0,0,0,0,1,1,3,0,0,2,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1,0,2,2,1,0,0,0,0,1,1,0,0,0,8,0,4,2,2,1,4,0,0,2,3,0,0,3,1,3,1,0,0,3,0,3,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,NA,2,2,0,0,3,0,0
"MICRONECTA_SP.",6002,"MICRONECTA SP.",6002,"MICRONECTA","SP.",3,1,0,3,3,0,3,0,0,1,0,0,0,0,2,1,1,0,3,1,0,0,0,0,3,2,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,2,0,3,0,0,3,0,0,0,3,2,0,0,0,0,0,7,0,0,0,3,0,0,1,1,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,1,3,0,0,2,0,0,3,2,0,0,0,0,0,0,0,1,0,1,0,1,1,0,3,1,0,2,2,1,0,0,0,0,0,1,0,0,0,9,0,4,2,2,1,4,0,0,2,3,0,0,3,1,3,1,0,0,3,0,3,2,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,0,3,0,0
"MICROPTERNA_LATERALIS",6021,"MICROPTERNA LATERALIS",6021,"MICROPTERNA","LATERALIS",2.125,1.375,0.5,2.5,3,2.875,0,0,0,0,1,0,0,0,0.9375,2.0625,1.25,1.5,0,1,0,3,0,0.125,2.75,1,0,0,0.1875,0,2,0,0,6,0,0,0,2,0,0,0.0625,0.125,2.375,1.375,2.125,0,0.0625,0.5625,0,3,0,0,0,0,5,0,0,0,0,0,0,0,7,3,0,1.1875,2.8125,2.5625,1.25,0.5625,0.3125,0.125,1.375,0,0,0,3,2,0,0,0,0,2,1,0,2,5,0,0,0,1,2.2,2.46666666666667,2.93333333333333,0,3,0,0,0,0,1.875,0,0,0.5,0,0,0,0,1.1,2.1,2.375,2.125,0,0,0,3,0.125,1.3125,2.5625,1.8125,0.375,0,4,4,2,0,0,0,0,0,0,0,2.125,0.875,0.5625,0.0625,1.6875,0.1875,0.1875,1.75,0.3125,1.16666666666667,0,1.58333333333333,1.1875,1.125,0.75,0.5,0.625,1.0625,0,1.83333333333333,0.75,0.25,0,0,3,0,0,0,1,3,2,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,2.72727272727273,1.09090909090909,0.363636363636364
"MICROPTERNA_SEQUAX",6023,"MICROPTERNA SEQUAX",6023,"MICROPTERNA","SEQUAX",2.125,1.375,0.5,2.5,3,2.875,0,0,0,0,1,0,0,0,0.9375,2.0625,1.25,1.5,0,1,0,3,0,0.125,2.75,1,0,0,0.1875,0,2,0,0,6,0,0,0,2,0,0,0.0625,0.125,2.375,1.375,2.125,0,0.0625,0.5625,0,3,0,0,0,0,5,0,0,0,0,0,0,0,7,3,0,1.1875,2.8125,2.5625,1.25,0.5625,0.3125,0.125,1.375,0,0,0,3,2,0,0,0,0,0,3,1,0,6,0,0,0,1,2.2,2.46666666666667,2.93333333333333,0,3,0,0,0,0,1.875,0,0,0.5,0,0,0,0,1.1,2.1,2.375,2.125,0,0,0,3,0.125,1.3125,2.5625,1.8125,0.375,0,1,5,3,1,0,0,0,0,0,0,2.125,0.875,0.5625,0.0625,1.6875,0.1875,0.1875,1.75,0.3125,1.16666666666667,0,1.58333333333333,1.1875,1.125,0.75,0.5,0.625,1.0625,0,1.83333333333333,0.75,0.25,0,0,3,0,0,0,1,3,2,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,2.72727272727273,1.09090909090909,0.363636363636364
"MICROTENDIPES_CHLORIS",6030,"MICROTENDIPES CHLORIS",6030,"MICROTENDIPES","CHLORIS",1.75,1.75,0.75,0,3,3,0,0,0,0,0,0,0,1,1.25,1,1.25,1.25,1.85714285714286,1,1.57142857142857,1,0,1.5,1,1.25,0.75,0,1.75,0.25,1,0,0,0,7,2,0,0,0,0,0.25,2.5,0.5,1.5,0.5,0.25,1.75,1.5,0,3,0,0,0,1.75,2.5,1.5,0.75,1,0,0,0,0,0,10,0,1.75,2,1.5,1.5,1.5,1.25,0.5,2.5,0,0.857142857142857,2.71428571428571,1.14285714285714,0.285714285714286,0,0,0,3,2,0,0,5,0,0,1.66666666666667,2,2.66666666666667,3,3,3,0,1.42857142857143,2.14285714285714,0.5,0,0,1,3,0,0,0,0,0,0,0.5,3,3,1,0,0,0,3,1,1,2.5,2.25,1.5,0.75,0,0,0,0,1,1,1,1,6,0,2.25,1,2,1.25,3.5,0,1.5,1,2.5,1.75,1,2.25,0.25,3,1.25,0.75,1.5,2.25,0,1,2.33333333333333,2.33333333333333,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,NA,1.66666666666667,2.16666666666667,0.5,0,2,3,1
"MICROVELIA_SP.",9090,"MICROVELIA SP.",9090,"MICROVELIA","SP.",3,1,0,0,3,0,3,0,0,1,0,0,0,0,3,1,0,0,1,2,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,1,5,1,0,3,0,1,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,1,1,1,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,2,3,3,2,0,2,3,0,0,0,3,0,0,2,0,0,0,0,3,0,0,0,0,3,0,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,3,0,0,0,0,0,0,3,0,2,3,2,0,3,1,1,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,3,0,0
"MOLANNA_ANGUSTATA",6045,"MOLANNA ANGUSTATA",6045,"MOLANNA","ANGUSTATA",2,0,0,3,3,3,0,0,1,0,0,0,0,0,3,2,0,0,0,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,2,1,0,0,3,2,0,0,3,0,0,0,4,1,0,0,0,0,0,0,7,3,0,0,0,1,1,2,1,1,4,0,0,0,3,0,0,0,3,3,3,0,0,0,1,0,0,0,1,2,2,3,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,3,1,0,1,3,1,0,0,0,0,0,1,3,3,0,3,0,2,2,5,0,2,0,1,3,1,0,1,0,0,3,3,1,1,3,0,1,2,2,0,3,0,0,0,0,3,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,NA,NA,NA
"MOLANNA_SP.",9091,"MOLANNA SP.",9091,"MOLANNA","SP.",2,0,0,3,3,3,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,1,0,1,0,1,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,2,1,0,0,3,2,0,0,3,0,0,0,4,1,0,0,0,0,0,0,7,3,0,0,0,1,1,2,1,1,4,0,0,0,3,0,0,0,1.5,1.5,4.5,0,0,0,0.5,2,0,0,1,2,2,3,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,0,0,3,1,0,1,3,1,0,0,0,0,0,1,2,2,0,5,0,2,2,5,0,2,0,1,3,1,0,1,0,0,3,3,1,1,3,0,1,2,2,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,NA,NA,NA
"MUSCIDAE_GEN._SP.",8659,"MUSCIDAE GEN. SP.",8659,NA,NA,3,1,1,0,2,1,0,0,0,0,1,0,0,0,2,2,2,1,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,1,0,1,1,0,0,5,0,3,0,0,0,0,4,1,0,0,0,0,0,0,10,0,0,0,1,1,1,1,1,0,3,0,0,3,1,0,0,0,0,0,0,0,0,5,5,0,0,0,3,3,3,3,0,1,3,1,0,1,1,0,0,3,0,0,0,0,0,3,0,0,0,3,0,3,1,0,1,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,0,5,2,0,4,1,1,1,3,0,2,2,2,0,0,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MUSCULIUM_LACUSTRE",7966,"MUSCULIUM LACUSTRE",7966,"MUSCULIUM","LACUSTRE",3,0,0,3,3,0,3,0,0,1,0,0,0,0,2,2,0,0,2,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,0,5,1,0,2,0,0,1,3,0,0,0,1,4,0,2,0,0,0,3,4,3,0,1,0,0,0,2,2,0,1,0,0,3,0,0,0,0,0,6,0,0,0,1,3,0,0,0,1,2,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,3,1,0,1,2,3,0,0,1,0,0,0,2,2,0,5,0,2,0,4,2,2,1,0,0,4,0,0,3,0,3,1,0,0,0,0,1,3,1,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,NA,3,0,0,0,3,0,0
"MYSIDAE_GEN._SP.",9278,"MYSIDAE GEN. SP.",9278,NA,NA,3,0,0,3,3,0,3,0,0,0,1,0,0,0,2,2,0.5,0,3,1,0,0,0,1.5,0,1.5,1.5,0,1.5,0,0,0,0,0,0,10,0,0,0,0,0.5,2,1,3.5,1,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0.5,2,3,1.5,0,0,3,1.5,0,0,0,0,0,1,0,4,3,0,2,NA,NA,NA,NA,NA,NA,0,0,3,3,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,0,1.5,1.5,0,1,3,1,0,0,0,0,0,0,0,1,4,4,1,3,1,1,0,4,0,0,0,0,0,0,3,0,3,0.5,0,0,2,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYSTACIDES_AZUREA",6062,"MYSTACIDES AZUREA",6062,"MYSTACIDES","AZUREA",3,1,1,3,3,3,0,0,1,0,0,0,0,0,2,3,1,0,1,1,1,2,0,1,3,2,0,0,0,0,2,0,0,2,5,0,0,1,0,0,0,2,0,2,4,0,0,1,0,3,0,0,0,1,4,0,0,0,0,0,0,0,7,3,0,0,1,1,2,3,4,1,4,0,0,3,1,0,0,0,0,2,1,0,0,4,0,3,0,0,1,3,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,1,0,0,3,2,0,0,0,0,0,1,3,3,0,3,0,3,1,2,1,3,0,3,1,1,0,0,3,1,1,2,0,0,4,0,1,3,3,2,2,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,3,0,0
"MYSTACIDES_LONGICORNIS",6063,"MYSTACIDES LONGICORNIS",6063,"MYSTACIDES","LONGICORNIS",3,1,1,3,3,3,0,0,1,0,0,0,0,0,2,3,1,0,1,1,1,2,0,1,3,2,0,0,0,0,2,0,0,2,5,0,0,1,0,0,0,2,0,2,4,0,0,1,0,3,0,0,0,1,4,0,0,0,0,0,0,0,7,3,0,0,1,1,2,3,4,1,4,0,0,3,1,0,0,0,0,2,1,0,0,4,0,3,0,0,1,3,3,3,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,1,0,0,0,3,1,0,0,3,2,0,0,0,0,0,1,1,1,0,7,0,3,1,2,1,3,0,3,1,1,0,0,3,1,1,2,0,0,4,0,1,3,3,2,2,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,3,0,0,3,0,0
